Id,Url,Title,Artist,Mood,Rate
62329923,http://e-cdn-preview-2.deezer.com/stream/2fadc1036a1219a20fe51b43f354ad9d-1.mp3,Gospel Medley (Karaoke Version) (Originally Performed By Dana Winner),A-Type Player,신뢰,3.95
62343841,http://ir.ii.uam.es/~ir/music/8127c2434b668fd8d980f18e41354c87-1.mp3,Oboe Concerto in C Minor: I. Allegro moderato,Alison Balsom, Scottish Ensemble,기쁨,3.09
62392492,http://e-cdn-preview-8.deezer.com/stream/8c47b740dadd409c181717f749ab1c4f-2.mp3,Prince Charming (Made Famous by Adam & The Ants),Karaoke Superstars,놀라움,2.96
62500634,http://e-cdn-preview-f.deezer.com/stream/ffa580ce54de28908f0cbab5a57e9648-1.mp3,Voor jou wil ik leven,Mike Melvin,신뢰,3.66
62530583,http://e-cdn-preview-d.deezer.com/stream/d56f33b78acbddb59d48e41971760c44-0.mp3,Quiereme Mucho,Los Panchos,기대,2.15
62652749,http://e-cdn-preview-9.deezer.com/stream/98bb8f34fffb280679e4253c57b411a8-1.mp3,Wheel of Despair,Jules Clark,기대,4.62
62707024,http://e-cdn-preview-8.deezer.com/stream/850f6f965dd5d505d326d02c7b269582-2.mp3,O Tannenbaum,The Portsmouth Choir, Jami Saunders,혐오,3.16
62742762,http://e-cdn-preview-3.deezer.com/stream/31a3c84b7a8d0092ec896764d9df57b7-1.mp3,Castner,The Telephone Man,공포,2.35
62945228,http://e-cdn-preview-7.deezer.com/stream/75d4f4f27958add3731e291d5dbcc306-3.mp3,All I Want For Christmas Is My Two Front Teeth,Spike Jones and His City Slickers,혐오,3.88
63117347,http://e-cdn-preview-7.deezer.com/stream/7201ecb40b92c1da31dfdbd213a426d5-3.mp3,Nuestro Tema,Silvio Rodríguez,공포,2.47
63264439,http://e-cdn-preview-5.deezer.com/stream/59b43032493499b45a2a65b61d612301-2.mp3,This Christmas,Voices of Christmas,신뢰,3.27
63331372,http://e-cdn-preview-0.deezer.com/stream/0e908f70c27f0ed17ecb324324f721cb-0.mp3,Sabras Que Te Quiero,Los 5 Latinos,슬픔,4.64
63336157,http://e-cdn-preview-5.deezer.com/stream/556920155c8200f214e97c6388acce42-0.mp3,You're Just in Love,Chet Atkins,슬픔,3.66
63423553,http://ir.ii.uam.es/~ir/music/8eaa86dd9ed9a8f025d81179515c051a-1.mp3,Bloomingdale by Night Bonus Mix,Ricky Rivaro,기대,2.19
63514338,http://e-cdn-preview-8.deezer.com/stream/864e7863e5cc3c2742c1c82fd4dd931e-1.mp3,2000 Shoes,Big Audio Dynamite,기쁨,4.36
63590356,http://e-cdn-preview-5.deezer.com/stream/58f6cfc111572065bc9849592725ddbb-3.mp3,I Like How It Feels,Maxdown,기대,4.06
63610804,http://e-cdn-preview-d.deezer.com/stream/d3ccdef83f43334bde7662efe887dc6f-2.mp3,Descent Into Light,Skin Like Iron,분노,2.21
63676154,http://e-cdn-preview-6.deezer.com/stream/6667553453b0ce2c175f10efa0d04c9e-2.mp3,Sivashtakam,Ramu,분노,3.79
63720689,http://e-cdn-preview-f.deezer.com/stream/f153964749438b75e28f75c41200c6c1-0.mp3,A Song For Lea,Philharmonic Wind Orchestra,놀라움,4.40
63730180,http://e-cdn-preview-6.deezer.com/stream/67c5537652f9a66d2d954319e0b291cc-4.mp3,La Donna del Lago: Act I, "Qual rapido torrente" (Chorus),Montserrat Caballé,기대,4.31
63766620,http://e-cdn-preview-a.deezer.com/stream/aed470b04e00fc991dab6b4dc53205a3-0.mp3,War and Peace: Kakoje pravo oni imejut,Gabriela Benackova,신뢰,3.42
63776202,http://e-cdn-preview-4.deezer.com/stream/4e1ae37c4ddf8c05cbc0e167f23f9674-2.mp3,Love Hotel,Kokujin Tensai,분노,2.96
63816989,http://e-cdn-preview-3.deezer.com/stream/3d5c91a3d6898c4ef2e6b436df3c6ee0-4.mp3,Décembre,Guido Del Fabbro,기대,2.78
63883063,http://e-cdn-preview-6.deezer.com/stream/663954c75f24ad987782e6a0d88a3d54-3.mp3,In riva all'Arno,Adriano Cecconi,기대,2.19
63920967,http://e-cdn-preview-5.deezer.com/stream/5128f631d153b9f569f6e595bce1e402-0.mp3,Colombie: guantanamera colombiana,Wayna Taki,기대,2.50
63983298,http://e-cdn-preview-8.deezer.com/stream/831a80a039b123bc5759394a2cc9011f-2.mp3,Eklipse,Amimishock,기쁨,4.82
63992344,http://e-cdn-preview-6.deezer.com/stream/64c97481f183380f451f3de5f1386d1a-2.mp3,Comprension,Robin Guthrie,공포,3.49
64049872,http://e-cdn-preview-6.deezer.com/stream/6f989df34025bdbc61af6ee998074b3b-1.mp3,You Gotta Love It,Jim Jones,분노,2.73
64104781,http://e-cdn-preview-b.deezer.com/stream/b5d278638ca7ff7fa2cc0bd03bf4afa3-3.mp3,Timeless,Martin Villiger,분노,3.21
64126400,http://e-cdn-preview-d.deezer.com/stream/d8555ba9343d1ed4d8969afcdcaf840f-4.mp3,Innsbrucker Marsch,Viehdorfer Tanzlmusi,공포,4.94
64169643,http://e-cdn-preview-5.deezer.com/stream/5f0b2c794e24ff8429a06f27a63cccde-2.mp3,Jug Band Romance,The Christmas Jug Band,신뢰,2.08
64200398,http://e-cdn-preview-f.deezer.com/stream/f9c1f25b7d55d99dacca98079e4a203f-0.mp3,Klee Abstractions: North Sea Picture (from Baltrum),Deanna R. Little,슬픔,4.03
64230569,http://e-cdn-preview-f.deezer.com/stream/f19313f6b790726e3641a306e349a034-4.mp3,Reddy 2 Ride (Live Band),Jaystorm,슬픔,2.20
64258200,http://e-cdn-preview-7.deezer.com/stream/7264f7ab2f060e6844d109368affb93d-4.mp3,Internal Affairs,Unified Past,혐오,3.79
64322720,http://e-cdn-preview-d.deezer.com/stream/db66bcc741f8922b6664feb21ffd5806-0.mp3,Murder At the Opera Pt. 1,Reggie Rymes,놀라움,3.39
64330503,http://e-cdn-preview-a.deezer.com/stream/a55321e4c80baa15ffe2ef30b2012f0d-0.mp3,30 Kilos,La Renovacion,신뢰,4.99
64384132,http://e-cdn-preview-0.deezer.com/stream/0a3eecf6dce1f5157b96ad85194d461a-1.mp3,Like You (I-Robots Reconstruction),Emilie Nana,기대,4.83
64422296,http://ir.ii.uam.es/~ir/music/76d1b51e2e1bc41dfe3d83ff5596b73d-0.mp3,L'art de l'archet pour violon solo: XXXIX.Variation 38,Gilles Colliard,기쁨,4.23
64460833,http://e-cdn-preview-0.deezer.com/stream/000dce34f27fcc35c17d09ec913ea2c5-1.mp3,Bahriye Cifetellisi,Nubar Bey,기쁨,4.81
64516028,http://e-cdn-preview-6.deezer.com/stream/66d37e06d19afbe5513fb5ad7c12f861-0.mp3,Hello Morning,Soldiers Reggae Band,놀라움,2.33
64550046,http://e-cdn-preview-f.deezer.com/stream/f540141fa60d84d58a6961e4a1378487-3.mp3,Apagdarikmat Ni Ayat,Harry Corpuz,슬픔,3.57
64580001,http://e-cdn-preview-a.deezer.com/stream/a2366bea7cf16baca957262671be5958-3.mp3,Mein Herr Marquis (Aus: Die Fledermaus),Anneliese Rothenberger,기대,4.70
64699288,http://ir.ii.uam.es/~ir/music/3cf9e78694bfa4d7e0a42d4ea3d54590-0.mp3,Realy Ready [feat. Dolph & Rulet 1017],Gucci Mane,분노,3.73
64706999,http://e-cdn-preview-c.deezer.com/stream/c0de3c58a10e55bb27b599bb447cd1fd-3.mp3,KAGAYAKINAGARA Originally Performed by TOKUNAGA HIDEAKI,NISHIWAKI MUTSUHIRO,놀라움,3.26
64766302,http://e-cdn-preview-a.deezer.com/stream/a2742e230016b5aa9aa6be99d7ed3d9e-0.mp3,How Deep Is the Ocean?,Artie Shaw,기대,2.63
64813415,http://e-cdn-preview-2.deezer.com/stream/29e6bc2d1ae6a9bd7af968bcfc34be1a-0.mp3,Up to the Sun (Extended Mix),Syntheticsax & Andrew S.mile,분노,4.62
64962419,http://e-cdn-preview-4.deezer.com/stream/42c2f5e6b15bd2d654e83ce169cca7b1-0.mp3,ブラームス:Intermezzo (Op.118,No2),丘野聖子,슬픔,2.30
65007713,http://e-cdn-preview-a.deezer.com/stream/af5d7b2dd4c207af205324ad3d705217-0.mp3,Mood Dog,Beth and The Bobkats,분노,4.59
65018773,http://e-cdn-preview-2.deezer.com/stream/29e94eca5ac1457a4b3c3e3ebd3d029b-0.mp3,Eskalation (Das Banditen Tool),DJ Antoine & Mad Mark,신뢰,2.70
65081458,http://e-cdn-preview-6.deezer.com/stream/658694900e7fc4db42342e5d76bafe4c-0.mp3,Polyamorous,Funny Art Collective,신뢰,4.12
65117707,http://e-cdn-preview-1.deezer.com/stream/132e97fa420d7f2f10ab0cb4bd5dc04a-0.mp3,Conditions (Original),Chanda Ngoi,슬픔,2.44
65126194,http://e-cdn-preview-e.deezer.com/stream/e5e69b78c40faba348b70964576ac4c0-0.mp3,Suprame,NarkoSky,놀라움,2.49
65155203,http://e-cdn-preview-7.deezer.com/stream/7d6bbea627e84cd28761f26967af444f-1.mp3,Ghost Riders in the Sky,Mary-Lou et Lonesome Day,놀라움,2.03
65290774,http://e-cdn-preview-c.deezer.com/stream/c5bf56a558bf69413e716df7bbba8325-0.mp3,Watcha Wanna,Lazy Ass Destroyer,슬픔,4.99
65292429,http://e-cdn-preview-b.deezer.com/stream/b9531dbca3317e5eac12f9211d1f5d37-0.mp3,Song Fifteen,Rome Pays Off,분노,4.41
65301357,http://ir.ii.uam.es/~ir/music/e58f3224960cca4b4c88d64617d1f9f2-0.mp3,Down Georgia Way,Coleman Hawkins,기쁨,2.79
65391788,http://e-cdn-preview-6.deezer.com/stream/60661ccc96e7f66f7df761ef477dd7eb-0.mp3,South Winds in Samarkand (feat. Vasken Solakian),Steve Shehan,슬픔,4.45
65431390,http://e-cdn-preview-3.deezer.com/stream/3860e4779e814dca68a7f64621fd22f9-0.mp3,Piano Sonata in B-Flat Major, Op. 106, "Hammerklavier": IV. Largo - Allegro - Tempo l - Allegro risoluto,Emil Gilels,기쁨,4.25
65443904,http://e-cdn-preview-f.deezer.com/stream/f56f4fd5d6e594c997ac011d170c5274-3.mp3,Andante convariations,Laure Colladant,기대,2.57
65483312,http://e-cdn-preview-c.deezer.com/stream/c88db8084a75a911bf5ed1172118dcf2-2.mp3,For Lena and Lennie,Quincy Jones,놀라움,4.99
65503200,http://e-cdn-preview-7.deezer.com/stream/7b2def1a9123546dc5dd86334cf59b54-0.mp3,Seven Winds from the East,Seven Winds from the East,분노,4.90
65607413,http://e-cdn-preview-d.deezer.com/stream/daf33a42265488fc90f8d81097de15e2-0.mp3,Mesoflow,Za!,신뢰,4.82
65645769,http://ir.ii.uam.es/~ir/music/af5e7cc6f95bcfc409fd2b021eaf48d0-0.mp3,Filthy Grey Suit (Original Mix),Mechagen (Machine Generation),공포,4.56
65668966,http://e-cdn-preview-f.deezer.com/stream/fce773dc3269534340bc6bd81cf2116c-3.mp3,Boogie Woogie Baby,Delmore Brothers,혐오,4.92
65802069,http://ir.ii.uam.es/~ir/music/2cd5e088a1b4a4674663c86c896b7af9-1.mp3,Dido and Aeneas / Act 3 : "Your counsel all is urged in vain" - "But death, alas",Jessye Norman,슬픔,2.72
65838489,http://ir.ii.uam.es/~ir/music/7cb3b33a1404168ddfecda89e89e113a-1.mp3,Danse générale,Choeur de l'Orchestre Symphonique de Montréal,슬픔,3.61
65845323,http://e-cdn-preview-b.deezer.com/stream/b07517dc8bd701083c2c681e9f32f88c-0.mp3,Wa-Da-Da,Bix Beiderbecke,공포,4.81
65850390,http://e-cdn-preview-9.deezer.com/stream/98112c6b63f8f3446b0de828a6e6071e-0.mp3,Skinnie Minnie Shimmy,Lattie Moore,분노,3.88
65850520,http://e-cdn-preview-2.deezer.com/stream/2f02c1c58972a044097ff19be8eeff18-0.mp3,Blue Suede Shoes,Elvis Presley,분노,3.12
65954048,http://ir.ii.uam.es/~ir/music/b5fc5e2887f085665a529f21e6d4f661-0.mp3,What Is This Thing Called Love,Roy Haynes,분노,3.13
65989449,http://e-cdn-preview-3.deezer.com/stream/30c8c3686a8874c07b3c00041809ef78-0.mp3,The Cherry Tree Carol,O'Reilly Consort,놀라움,2.07
65991636,http://e-cdn-preview-2.deezer.com/stream/2caf52ca4d8d6eabaad4826fd337ac72-0.mp3,The Mormon Cowboy,Various Artists,놀라움,2.96
66107883,http://e-cdn-preview-1.deezer.com/stream/1d4614a6ce498ca198cc4909df78645c-0.mp3,New York,Tribequake,기쁨,3.01
66181073,http://e-cdn-preview-e.deezer.com/stream/ee22fbb2bbbbcc513660c9583f6c0e0c-0.mp3,I'm Confessin' (Live),Kims Bacon,신뢰,3.95
66211014,http://e-cdn-preview-7.deezer.com/stream/7cd702f41faa3dd4564621e42c877099-0.mp3,Ruhun Duymaz,Emel Muftuoglu,신뢰,3.48
66213996,http://e-cdn-preview-e.deezer.com/stream/e9102f3dc416c0bd28ad833bfe3c7b52-3.mp3,Into My Arms Again,George Jones,신뢰,2.17
66237014,http://ir.ii.uam.es/~ir/music/ca53ea25160f9f9792dbb9688e23e892-0.mp3,Friday Night Roads,No Boundaries,슬픔,4.37
66241687,http://e-cdn-preview-9.deezer.com/stream/9cf3bdba6d52023bdb99554895559f49-0.mp3,Infinity (Acoustic),Phatchance,기대,4.31
66268564,http://e-cdn-preview-c.deezer.com/stream/c98f740d73eb6b2a975b4c20bb8b8452-0.mp3,Du bist ein Wunder,Herzmassage,슬픔,3.38
66293468,http://ir.ii.uam.es/~ir/music/01699953fe067fa8debbdd56ba7cf027-0.mp3,Одиночество-Сука (Vengerov Remix),Слава,분노,3.96
66295263,http://e-cdn-preview-5.deezer.com/stream/5c6132222398fef26f43544adc7d8de2-3.mp3,Cello Concerto In C Major, RV 398 : 3. Allegro,Mstislav Rostropovich,신뢰,3.92
66302827,http://e-cdn-preview-6.deezer.com/stream/6abf1dd18882c3470e433252e7ae3850-0.mp3,Get Happy,Judy Garland,신뢰,2.94
66320486,http://e-cdn-preview-e.deezer.com/stream/e8ea5d8c24bbbe53e12e2e44827f451a-0.mp3,Test Model (Eric D Remix),Secret Groovers,공포,4.68
66382929,http://e-cdn-preview-d.deezer.com/stream/d0e60f840a9fe47ebdf88e81a0a00e00-1.mp3,Haiti,Joséphine Baker,신뢰,3.92
66541060,http://e-cdn-preview-f.deezer.com/stream/fd37ccbdfe91c069ee5b0050f53772bd-0.mp3,Theme from Superman (Disco Version),Rocky's All Stars,분노,2.21
66543219,http://ir.ii.uam.es/~ir/music/1633c1ae9070e49a576d166be9b93714-0.mp3,Happily Sedated (Powered Down Mix by Fafnirrockson),Alphanaut,공포,2.91
66676859,http://e-cdn-preview-9.deezer.com/stream/94e54d4869956bdbab6fd2d238cd005e-6.mp3,Over and Over,The Hit Crew,혐오,2.93
66685987,http://e-cdn-preview-a.deezer.com/stream/a890077fc46707d6beb34212b170dcc8-2.mp3,Götterdämmerung / Dritter Aufzug : "Starke Scheite schichtet mir dort",Birgit Nilsson,혐오,2.34
66703496,http://e-cdn-preview-5.deezer.com/stream/58ac467ef61e1c389ff2433afcb29db9-1.mp3,Orange Blossom Special,Stanley Brothers,슬픔,4.19
66755681,http://e-cdn-preview-b.deezer.com/stream/ba44217e44a5d30b09f6e52bd1b28ed8-1.mp3,Tema De Cri-Cri (Variación Vals En Re Remasterizado),Cri-Cri,신뢰,2.08
66761683,http://e-cdn-preview-d.deezer.com/stream/d0697e7fd9a1bfd9510a87e03d620d02-2.mp3,Laukkuryssä,Pirulainen,슬픔,4.30
66786687,http://ir.ii.uam.es/~ir/music/3d82a1b75dfa5f785ae8b0964c4f5b01-1.mp3,Rainy Fairy Tale,Philip Aniskin,슬픔,4.11
66893259,http://e-cdn-preview-f.deezer.com/stream/f4e9e842e4136889b5d443a593167c55-2.mp3,Cryptic,Damien Fisher,놀라움,3.85
66931072,http://e-cdn-preview-c.deezer.com/stream/c73c3463df4b53e2594c46f18aba01c6-2.mp3,Carry You (Cutmore Remix),Union J,슬픔,4.16
66947315,http://e-cdn-preview-e.deezer.com/stream/eb65a51ef603a521dc283fd3f18ed922-3.mp3,Now That We've Found Love,The Hit Co.,슬픔,3.02
66985565,http://e-cdn-preview-5.deezer.com/stream/576b0b5e7c82487051bfd85dc6394584-1.mp3,Gee Baby, Ain't I Good to You (Cool & Classy Take On Diana Krall),Cool & Classy,놀라움,4.11
67093926,http://e-cdn-preview-d.deezer.com/stream/d89e1d8eca7516aed55fe6b7481dc2de-1.mp3,Anacond (Original Mix),Angelo Dore,기대,3.66
67181610,http://e-cdn-preview-a.deezer.com/stream/ae8338074eee18cff68d84eef6484998-0.mp3,Belzemuth,El Farouki,놀라움,3.85
67199484,http://e-cdn-preview-b.deezer.com/stream/b97e415c7281dca267c87d0f787b47a4-1.mp3,El sombrero,Darryl Holt,기대,2.67
67204737,http://e-cdn-preview-4.deezer.com/stream/4f3a1b63ae4daa60ff956561c40e7b4b-14.mp3,Blown Away,Daddy's Music Masters,분노,2.83
67346349,http://e-cdn-preview-7.deezer.com/stream/72a7a9a884a14fc5855c0f7a4c6152ae-3.mp3,Carnaval, Op.9 - Scènes mignonnes sur quatre notes : 1. Préambule. Quasi maestoso - Piu noto - Animato - Vivo - Presto,CLAIRE-MARIE LE GUAY,놀라움,4.40
67427521,http://e-cdn-preview-f.deezer.com/stream/f0f1dd4d8b7dd0b0ea08fb37fab684c3-1.mp3,Mon dégingn,Teddy iafare gangama,기쁨,2.91
67429227,http://ir.ii.uam.es/~ir/music/84df5725a57f2f2e79a0985b838ae55e-1.mp3,Ich brauche meine Schwäche (Karaoke Version) (Originally Performed By Peter Sebastian),La-Le-Lu,놀라움,2.12
67467804,http://e-cdn-preview-9.deezer.com/stream/9e7a1db28eb10d192ea9e39c6cfafd8b-1.mp3,Moonlight in Vermont (In the Style of Sarah Vaughan) (Demo Vocal Version),ProSource Karaoke,기쁨,4.52
67540709,http://e-cdn-preview-7.deezer.com/stream/7b56bf9f29e9e84a2144f3272aed9d3b-3.mp3,Our Mike Polka,The O'Neill Brothers Group,신뢰,2.53
67552090,http://ir.ii.uam.es/~ir/music/f857e0213b8ee3760ca06bf16cd44802-0.mp3,Lions,I Can Make A Mess,공포,3.03
67582502,http://ir.ii.uam.es/~ir/music/310d3667bc38d864846a1c7fa2e23ccc-2.mp3,Leise rieselt der Schnee (arr. U. Theimer),Vienna Boys Choir,신뢰,3.08
67589109,http://ir.ii.uam.es/~ir/music/4d7beb9c51fea6b1140bf99ab4881db4-1.mp3,Soul Scar,Careless Institute,혐오,2.14
67619943,http://e-cdn-preview-5.deezer.com/stream/50ab0491a5f12bad0445124f2a052d76-0.mp3,Ça C'est Quoi Ça,Dalida Mundali,기대,4.15
67653031,http://ir.ii.uam.es/~ir/music/c9d1fa232e4c06e32daf3af87199687e-0.mp3,Mariee En Juin,Tomoya Naka,혐오,3.91
67687597,http://e-cdn-preview-2.deezer.com/stream/2c5f1f57798ed247c66de5e1e0c7c70a-1.mp3,Turn the World on Feat Dev (Thefatrat Remix),Static Revenger,혐오,2.54
67744137,http://e-cdn-preview-5.deezer.com/stream/57aba66abf4ad734f8582694e73232ca-1.mp3,Enää älä rääkkää,Ärwäke,놀라움,3.66
67751351,http://e-cdn-preview-2.deezer.com/stream/2c946642e0cfeebb573d1339b52255b2-4.mp3,Mergie,Don Redman And His Orchestra,신뢰,2.50
67755007,http://e-cdn-preview-3.deezer.com/stream/30cb0fec22f352902f83f471bb234f3a-1.mp3,När världen ropar krig,Tom Gardberg,분노,3.75
67758791,http://e-cdn-preview-8.deezer.com/stream/8c442de6adcd876e8ba6caec1af60926-4.mp3,Vastaus on rakkaus,Cirius,신뢰,2.11
67785320,http://e-cdn-preview-2.deezer.com/stream/266a466072ab4163e51a2842ddd7d9d5-0.mp3,Don Carlos, Act III, Scene 3: "Der Großinquisitor!" (Lerma, Großinquisitor, Philipp),Hilbert Kahl, Gerhard Frei, Theo Adam, Deutsche Staasoper Berlin, Franz Konwitschny,기쁨,3.49
67810265,http://e-cdn-preview-c.deezer.com/stream/c26142008daf316c5065d74b8dfa939d-1.mp3,New Funk,Malcolm Wiseman,공포,3.92
67839834,http://e-cdn-preview-7.deezer.com/stream/711ecc73ce19b52604ab9e2c06b94b92-0.mp3,Blues For Jimmie,Mr. Acker Bilk,슬픔,2.75
67976638,http://e-cdn-preview-7.deezer.com/stream/7a8e65795e010249f60be3417cb8d922-1.mp3,On se connaît,Isa Blue, Bart Kx,기쁨,3.26
68058194,http://ir.ii.uam.es/~ir/music/f1a95db3cd9d29ed8c0d8a0b44bb8c04-0.mp3,Tu Ausencia,Hermanos Naranjo,슬픔,2.63
68068261,http://e-cdn-preview-a.deezer.com/stream/a301cc11af52d29233507118f218320f-3.mp3,All of Me,InstaHit Crew,공포,3.78
68071549,http://e-cdn-preview-3.deezer.com/stream/35b4ce7cbdf3a12b6818c2592c06f8c4-1.mp3,Central Park,Hugo Friedhofer (conductor),공포,3.58
68091989,http://e-cdn-preview-5.deezer.com/stream/5a7cfd10bc9a10e22145d92061e35d16-0.mp3,Vem Kan Segla Forutan Vind (Who Can Sail Without the Wind?),Saga Sjöberg,분노,3.09
68220174,http://e-cdn-preview-6.deezer.com/stream/61e1a36c640aadcfee3ea28cfa4b2729-0.mp3,Herbstweise (Slow-Fox),Rudi Schuricke,놀라움,4.82
68221676,http://e-cdn-preview-6.deezer.com/stream/6068ebe86d2d1bffe43e4734b4ce8329-2.mp3,II. Andante,Michael Korstick,신뢰,2.95
68254523,http://e-cdn-preview-2.deezer.com/stream/2379fd8ae2051db0497f30c7d9078e63-3.mp3,None but the Lonely Heart, Op.6, No.6 (Nyet, tolko tot, kto znal),Mischa Maisky,슬픔,4.62
68267799,http://e-cdn-preview-3.deezer.com/stream/3630d38cb839522cffcf44e5a6675022-0.mp3,Schoenberg: Verklarte Nacht - Sehr langsam,Concertante,슬픔,4.35
68288613,http://ir.ii.uam.es/~ir/music/7eb2095cfd38a31b6535dedb4375e694-0.mp3,Stasera che sera,Gianni,놀라움,2.39
68325218,http://ir.ii.uam.es/~ir/music/0299fcf64eea61b9d0166e2ae2c1da09-0.mp3,Asala Alli Jara علي جرى اصالة وصابر الرباعي (feat. Asalah),Saber el Rebai,기쁨,2.70
68344627,http://ir.ii.uam.es/~ir/music/bafa4a00c89df1004e688cd58471a8ea-0.mp3,Thank You,Kelly Mc Jane,기대,2.16
68559485,http://e-cdn-preview-f.deezer.com/stream/ffccca8120538cba7303bd4ad19fcb5f-1.mp3,Back It Up,Colette Carr,기대,2.65
68627303,http://e-cdn-preview-8.deezer.com/stream/868bc6fd23f4223cd03a0c94b17dcf40-2.mp3,Un mondo d'amore,Gianni Morandi,혐오,3.56
68670357,http://e-cdn-preview-a.deezer.com/stream/a4d0e6f7bbd4d3326d0d23ef7c7e2048-0.mp3,Girl in the Mirror (In the Style of Britney Spears) [Karaoke Version],Ameritz Countdown Karaoke,신뢰,3.27
68710493,http://ir.ii.uam.es/~ir/music/9f5d2a6bdda03e387fc071ad34f47c7e-0.mp3,Е-Е,Монгол Шуудан,기대,4.36
68734298,http://e-cdn-preview-b.deezer.com/stream/b9762f2c5d868312063f6e0a15163164-1.mp3,The Pleasures of Hope / The Palm Tree / Ah Surely (Hornpipes/Reels),Alan Kelly,공포,4.54
68780748,http://e-cdn-preview-9.deezer.com/stream/9d0ab37320355a1ac7c99b08d66637b0-1.mp3,What a Wonderful World (Solo Guitar),Stevan Pasero,슬픔,2.11
68788868,http://e-cdn-preview-2.deezer.com/stream/2bd6c200f31d69bdd4b80d0b357bcbad-0.mp3,Rock And Roll (I Gave You the Best Years of My Life) [Made Famous By Kevin Johnson] {Without Backing Vocals Karaoke Version},The Original Hit Makers,혐오,3.76
68825735,http://e-cdn-preview-5.deezer.com/stream/522110cf3a285beadcf8946eb87ce5d1-0.mp3,Limbo Rock,Graham Blvd,기쁨,3.69
68965877,http://e-cdn-preview-e.deezer.com/stream/e649a16e1c8085486b83b34ea748c571-0.mp3,Mr Hotmail,D'gé,신뢰,4.35
69035594,http://e-cdn-preview-e.deezer.com/stream/e8e9a13e7001c9575b22c426162a3efb-0.mp3,Easy Way Out,All She Knows,공포,3.11
69043121,http://e-cdn-preview-b.deezer.com/stream/bc87d691eba5b9cf2287c73444aaea98-1.mp3,Versace - Tribute to Migos and Drake (Instrumental Version),Pop Legends,놀라움,4.92
69121790,http://ir.ii.uam.es/~ir/music/124ea69d436b03e9fdf5bbd930c106ba-1.mp3,Those Hazel Eyes,Sarít,혐오,4.63
69124664,http://e-cdn-preview-d.deezer.com/stream/d7c7a7cfe9e2f2836a6f15594031ce75-1.mp3,St. Louis Blues,Louis Armstrong,슬픔,4.28
69180862,http://e-cdn-preview-8.deezer.com/stream/892b2cb77d4973d99915d8c49e145673-7.mp3,Midnight Confession (Re-Recorded),The Grass Roots,신뢰,4.45
69237717,http://e-cdn-preview-a.deezer.com/stream/ad0934ac3a76d397a6d65a75b79a950d-0.mp3,White Men Have No Dreaming,David Griffith,공포,4.61
69292911,http://e-cdn-preview-3.deezer.com/stream/3fa84fe413daedc9e34f6f49a4be8c3f-0.mp3,One O'Clock Jump,Benny Goodman,기대,3.22
69425079,http://e-cdn-preview-1.deezer.com/stream/1f13ecccfcbc729b40e6388bdfedebf1-0.mp3,A Little Bit of Heaven,Frank Connors,혐오,3.08
69497946,http://e-cdn-preview-5.deezer.com/stream/5adb362971e31c1b59b6f3299fa6c701-1.mp3,This Moment (Original Mix),Cheb Five,분노,4.70
69501553,http://e-cdn-preview-8.deezer.com/stream/89e998bd2e9edc9b85768b059c284122-0.mp3,Slow Funk,Silvestre,신뢰,2.92
69551279,http://e-cdn-preview-0.deezer.com/stream/00934b51f60a7a7df0da01ccf4579cb5-0.mp3,Unpredictable,Pvt Militant,분노,2.38
69562013,http://e-cdn-preview-4.deezer.com/stream/46bf09bfb48747d2fbe478add04bbf19-0.mp3,Hangman's Lullaby,Roy Mette,공포,3.64
69614247,http://e-cdn-preview-e.deezer.com/stream/ea0d0029e5ea667e9074ddedfa0a703b-0.mp3,Move Your Body (Original Mix),Sub K,공포,3.89
69618629,http://ir.ii.uam.es/~ir/music/43ae8e8d2d65ffb0b964047c2b6200e5-0.mp3,Golf Girl (1996 Version),Caravan,기쁨,3.34
69634806,http://ir.ii.uam.es/~ir/music/11bc47d2af4496de10ebd99f753c5498-0.mp3,Italiano,The Fall,공포,3.46
69733434,http://ir.ii.uam.es/~ir/music/89dc5cc4ce4f3fc5e10de7390e0f5d32-0.mp3,If You Haven't Any Hay,John Renbourn,신뢰,4.60
69794865,http://e-cdn-preview-4.deezer.com/stream/4a8db1a19f7c21b35a9cd1ce2a240cd3-1.mp3,Control (Ianizer & Lemethy Remix) [Feat. Gary Go],Benny Benassi,기대,4.65
69815375,http://e-cdn-preview-7.deezer.com/stream/7064040a9413f4d1e9560a1af4a5731a-0.mp3,Und wieder geht ein schöner Tag zu Ende,Lale Andersen,분노,2.91
69818709,http://e-cdn-preview-f.deezer.com/stream/f01cb61105715c1b53bd95ee97f54b44-3.mp3,Xiang Qi Ni,Teresa Teng,기대,2.09
69841660,http://e-cdn-preview-b.deezer.com/stream/b37a0b08000ef2c279f0c80de1deba0e-3.mp3,Let You Go,Maria Howell,신뢰,4.80
69920682,http://e-cdn-preview-8.deezer.com/stream/88d425f209866ac97441749f1417dd78-0.mp3,Mær leingist,Tvey av kamarinum,기대,2.92
69946823,http://ir.ii.uam.es/~ir/music/d373eb4c53a95839892783f3232da49d-1.mp3,Hello Honky Tonks (Cotton Club Dub),Pizzaman,혐오,2.78
69990343,http://e-cdn-preview-9.deezer.com/stream/987cca8200d5e6728399e1e34df8236f-0.mp3,You and Your Beautiful Eyes,Dean Martin,기쁨,3.83
